Name,id_Number,row_Number,seat_Number,auditorium_Number
Richard Burrus,32662200301166411,35,2,6
Richard Campbell,18094201811229007,30,23,4
Richard Carkhuff,43133198003152887,44,25,4
Richard Caruana,86206195206253472,6,64,4
Richard Chapen,49590200212296750,13,3,2
Richard Clark,54196194911092871,41,43,6
Richard Clemente,24037197208181819,32,9,2
Richard Conner,60735196102012982,9,53,6
Richard Corriveau,72821198510065794,54,49,2
Richard Croom,69399201303183375,61,11,4
Richard Davis,73566194808037929,3,36,2
Richard Davis,77021199011159562,4,11,2
Richard Davis,14716196609243202,26,10,1
Richard Delafuente,97398198906183593,10,29,1
Richard Donald,21600196302157907,27,17,5
Richard Drayton,75063201107242194,56,12,2
Richard Duley,19008193602179381,33,27,2
Richard Elliott,50932196703089172,13,47,4
Richard Fagan,53029199610128189,27,46,6
Richard Fitzgerald,50586196006232606,12,9,2
Richard Flynn,99606194207159854,3,31,2
Richard Franca,40573194311024886,26,9,2
Richard Fulton,26149200206029706,63,31,3
Richard Gaddy,19815201308253735,52,28,1
Richard Gary,46338200708053659,33,43,1
Richard Gaver,25660193711198164,16,25,3
Richard Gilchrist,80968200101045707,19,18,4
Richard Grant,67823200107162883,63,18,2
Richard Gray,87717197003185094,51,7,4
Richard Grice,90045193508133802,9,44,4
Richard Hall,34766200202164958,30,5,3
Richard Harlow,51084194403149746,23,22,1
Richard Harris,45137201807017403,35,60,4
Richard Hart,17741200211228426,13,17,6
Richard Hayes,73122201210253386,60,39,3
Richard Heil,17750197102273390,56,16,2
Richard Helmer,88506197707299989,12,29,6
Richard Henson,17599198202225140,8,2,6
Richard Herrera,92808194705168279,22,16,4
Richard Hill,57143198812177787,41,11,1
Richard Hirsch,98814200412125518,56,15,6
Richard Hoff,29330197009127046,57,7,3
Richard Hoff,47127201507184334,20,28,2
Richard Holland,77384200407156466,26,25,4
Richard Howell,10509201902183232,37,48,2
Richard Ison,36942199508057227,22,42,6
Richard Jackson,61297193612313864,52,54,2
Richard James,61386196504057013,46,41,5
Richard Jelinek,69957194607243575,43,14,5
Richard Johnson,70721194002125201,51,13,2
Richard Kercher,46521193712018412,30,2,1
Richard Kremen,48358195108061675,15,13,3
Richard Kutch,10564197507012384,59,36,6
Richard Larson,75310194108044864,20,18,3
Richard Lemieux,22002201307262876,45,32,3
Richard Lindsey,14757194407258624,20,18,4
Richard Ling,35801196011182332,12,48,3
Richard Logan,13102194406297666,11,39,1
Richard Long,35574200901104232,6,57,6
Richard Luoma,94478194804239049,4,42,2
Richard Malloy,68994197601286309,4,60,4
Richard Manalo,95200196212179106,18,12,2
Richard Martin,43514200511306624,38,11,2
Richard Mccool,22552200402133989,15,6,2
Richard Mcevoy,19332200803283588,57,56,6
Richard Mckneely,21719201005014430,50,35,5
Richard Mctigue,92935197312297540,61,50,2
Richard Meyers,69173200610201066,40,36,6
Richard Miller,18852195410145892,10,34,2
Richard Mont,29720201212093161,24,41,4
Richard Montalvo,68487194904226614,16,14,2
Richard Moore,87045193205029385,64,35,2
Richard Moreno,42668196605057198,22,9,1
Richard Mrotek,44039194409075592,41,58,2
Richard Munn,26640195309034903,34,17,3
Richard Murphy,38383195512219387,38,44,1
Richard Naquin,95160196001232299,51,52,2
Richard Nelson,35974201707212174,34,26,2
Richard Nelson,50018193703297816,18,56,3
Richard Nett,12113194708273630,35,55,5
Richard Oakley,19821196812028150,5,54,3
Richard Okeefe,67590201402128913,16,54,3
Richard Oliver,62363198508155432,49,17,4
Richard Owen,98359193909251840,50,10,1
Richard Parisi,60021195601243559,14,7,3
Richard Parr,49810193810127007,22,16,6
Richard Patel,62380201309167862,2,13,3
Richard Perkins,12581196501118782,46,9,2
Richard Pettey,15097201205124071,27,50,3
Richard Phillips,65220195512272151,43,50,6
Richard Pollock,61610200105036091,38,8,5
Richard Poncedeleon,21605199306125244,29,58,2
Richard Radigan,25293194101227831,27,10,2
Richard Ramsay,19478199707295655,60,54,6
Richard Reine,42293197804297623,43,45,2
Richard Reiss,46277196209155805,52,6,6
Richard Reynolds,62038200710274683,2,28,5
Richard Riggs,28812195907297804,49,21,1
Richard Robinson,43716196202221177,23,28,4
Richard Roche,51319201901072904,14,44,2
Richard Rodriguez,63889196502158367,14,16,3
Richard Rodriguez,93419200112097233,25,24,1
Richard Rudnick,34188198210185959,61,46,6
Richard Ryan,46580200906181374,16,59,4
Richard Sampsell,41450196706196965,28,33,3
Richard Sanchez,97490193606175312,3,33,6
Richard Schaefer,19079196907156514,21,28,6
Richard Scott,78731200611082192,29,27,4
Richard Sears,36512193706079712,6,53,2
Richard Self,58973198306048969,20,54,5
Richard Sharp,48619195802044905,23,47,3
Richard Skimehorn,12655199504029025,15,52,6
Richard Smith,92096195806204790,55,52,3
Richard Springer,66076193811072349,47,17,5
Richard Staples,14519196907193039,37,24,4
Richard Stark,90389199206283751,5,8,4
Richard Steen,14624199111198547,13,46,3
Richard Taft,40345200905306745,5,62,4
Richard Taylor,75991199710232656,58,32,4
Richard Teague,95905199810158644,23,3,4
Richard Terman,43709197410309147,48,31,6
Richard Tippin,28237195107285249,35,9,5
Richard Viteri,25602194301044934,56,25,2
Richard Volz,28671200205255491,3,7,1
Richard Vu,99357196209143093,44,34,5
Richard Walker,82739194305151168,6,5,6
Richard Walton,40462201503223863,3,47,5
Richard Watkin,99638195708307042,24,9,4
Richard Webster,59290197802113411,21,54,2
Richard West,29981195908227144,17,44,2
Richard Wheeler,42353200301145842,14,42,4
Richard Wible,51144197506033660,33,50,2
Richard Wilber,15613193106045650,36,12,1
Richard Williams,29242201712236663,44,9,5
Richard Williams,89137200508114398,17,28,1
Richard Wilson,28790195503242333,48,38,3
Richard Worthey,84686198303218835,47,3,2
Richard Wynne,53071198508036002,30,19,6
Richard Yates,46508200305061714,6,21,5
Richard Zellers,23999198305309685,60,35,3
Rick Allen,60779198406263192,59,47,4
Rick Gonzales,85360194903059616,40,62,4
Rick Horne,77111199409254071,20,28,4
Rick Matthew,26070201210074075,44,25,3
Rick Oliver,64973198704143728,60,40,4
Rick Rivera,69394195611226356,39,47,6
Rick Spore,19176195307244886,1,26,5
Rickey Clingerman,29114201804086799,3,18,2
Rickey Green,66589193609056229,29,21,2
Rickey Williams,97118200807136272,23,1,4
Ricky Ames,51047196308281378,20,13,3
Ricky Bernabe,53097201809023488,59,50,4
Ricky Bonilla,98184194803272710,8,22,1
Ricky Clarke,51627200611264066,1,7,3
Ricky Coldiron,54762193410113918,1,39,4
Ricky Devins,14470194204257627,14,11,4
Ricky Dorich,27530197108048259,21,4,1
Ricky Gipson,35237199404121338,51,1,6
Ricky Jackson,13575199303106030,57,47,2
Ricky Michaels,89738197904216257,32,14,4
Ricky Nealy,18425193006286125,53,34,3
Ricky Nelson,76072197807235959,22,7,5
Ricky Otto,95801196103296617,24,20,4
Ricky Pitts,56704195712144509,50,7,6
Ricky Roush,34492195702161723,42,6,2
Ricky Smith,52368195504234039,47,2,5
Ricky Warren,92750197401239080,20,2,4
Rico Beaman,55959198603211494,1,42,5
Rigoberto Page,93864193111235623,22,57,2
Risa Girard,10544194211283389,9,40,4
Rita Adams,92232196411308190,6,3,6
Rita Barraza,44659196308319254,21,35,1
Rita Becerra,40557200812033867,34,2,6
Rita Brown,41207200402248514,51,4,1
Rita Cagle,40855200905064328,32,58,2
Rita Cryderman,14108193207104404,24,41,2
Rita Flanagan,39560195608154591,44,7,6
Rita Gainey,28730197408146415,60,42,2
Rita Gordon,11333195509128515,25,3,6
Rita Heidrick,35853197911098094,27,56,5
Rita Jones,21843200404057350,6,27,6
Rita Kim,10798193809167475,3,1,4
Rita Korando,78402194206153955,54,55,3
Rita Moncrief,77815193406271522,7,20,2
Rita Ostrov,24451195301166931,43,46,2
Rita Pace,99794201212058116,40,52,3
Rita Schmidt,43436198512298678,55,62,2
Rita Sevilla,57376196009134642,12,49,6
Rita Shover,65382197104141549,13,10,5
Rita Vincent,30026195502201303,40,44,5
Rita Wilkins,74835200709225943,57,21,3
Rita Williams,66737195105068476,27,3,3
Robbie Allen,82282193709131528,14,57,5
Robbie Gaulke,55105197404194607,20,17,1
Robbie Walsh,57651202004254378,42,22,5
Robbie Wickstrom,13625196007068673,31,46,2
Robbie Zavala,13221196705212956,7,55,5
Robbin Schiavo,48366196809203401,51,30,3
Robbin Young,20766199309187237,62,41,3
Robby Bull,16698197604141879,37,56,3
Robby Thomes,90067195204187208,6,42,4
Robert Aguinaldo,86103201606197979,13,51,4
Robert Alderman,70104193311116668,2,48,6
Robert Alvaro,21864196611044537,6,8,4
Robert Amaya,35407196912297801,62,54,2
Robert Andrews,67708197801191771,20,50,5
Robert Angel,56155201204177732,29,15,2
Robert Asif,85469197104204150,14,17,3
Robert Barker,21668196807265078,51,31,1
Robert Barnard,13643200604166776,3,57,4
Robert Bates,58321196307197842,30,46,5
Robert Beebe,34058198310105459,14,49,2
Robert Beegle,69515193802278754,33,31,2
Robert Beiler,27406197212208364,3,14,2
Robert Bejar,85485194706176501,20,27,1
Robert Beltrami,95819197007105991,7,48,2
Robert Beltran,22824195909302902,30,16,1
Robert Biasi,87274197302175686,55,4,1
Robert Blackshire,53092198206011654,34,37,6
Robert Blakeman,68596194407291939,11,17,2
Robert Bobbitt,97869195903094956,19,46,3
Robert Borg,40904193907143941,60,44,3
Robert Bowen,63755193106208569,37,41,6
Robert Boyd,39488195308268478,61,34,4
Robert Briley,36742198907257272,12,8,6
Robert Brooks,87645194502107139,5,43,4
Robert Brooks,47603200103201198,60,24,4
Robert Brown,86889201512184771,41,45,4
Robert Brown,71826201102257033,17,22,2
Robert Bruff,91458195212108328,43,60,2
Robert Buchmann,43484200509304600,3,62,4
Robert Bueno,79246196402169475,53,18,6
Robert Burkes,63449198807311261,59,40,6
Robert Burton,84780199307137844,20,43,3
Robert Buzzelli,72381199209184374,21,19,6
Robert Byrne,44268195410253192,7,24,2
Robert Campos,33386195707217270,18,51,6
Robert Carkhuff,70501193106166469,52,42,2
Robert Caro,25307200611181653,6,2,1
Robert Casavant,70922193306034446,6,44,4
Robert Castellana,74032196112064183,23,27,5
Robert Chabot,27720198907281880,3,56,3
Robert Chambers,32074198311224030,60,2,3
Robert Chavez,19730197911241472,20,22,3
Robert Chong,50938199908078087,52,62,4
Robert Ciraulo,65122198202144750,19,44,3
Robert Clark,36433198911174724,14,64,4
Robert Claypoole,62996201202233427,19,29,5
Robert Coffey,58535193812078591,61,55,2
Robert Cook,49226193101209292,23,6,3
Robert Correy,30552195211136817,48,40,5
Robert Croes,87919198705215237,3,17,2
Robert Crow,20783197907016026,48,33,4
Robert Crowder,88051195305088561,55,2,3
Robert Crowell,92858193704256624,54,42,4
Robert Dark,87832193510056775,6,51,6
Robert Davis,56014195508242213,8,17,4
Robert Decker,70491196601163048,27,40,6
Robert Delavega,45810195501263850,8,20,1
Robert Derosa,27274200601216624,47,27,6
Robert Dickerson,57729194010152964,41,39,1
Robert Dietrich,10890196307156445,26,42,3
Robert Dinh,66187200804057725,8,40,3
Robert Dorsey,45005193412147325,43,9,1
Robert Duncan,78410197506028299,59,30,2
Robert Duponte,10469201602269545,34,15,4
Robert Dwyer,72490201208039683,41,5,6
Robert Dykes,84811193503159262,44,32,3
Robert Earing,28467198403119669,40,23,6
Robert Ebling,73836194510259599,22,36,1
Robert Elam,78833198503037506,58,54,4
Robert Eldredge,73458201706159612,33,12,2
Robert Ellis,54520199807215023,51,53,6
Robert Engram,84697199907092896,32,37,6
Robert Eskola,62966200706189125,45,28,6
Robert Evans,24900193508039949,17,51,6
Robert Farrell,22589200602111335,50,5,3
Robert Feaster,43967201204089386,34,21,6
Robert Fielden,57128201812193835,42,45,3
Robert Flannagan,42340193410105582,35,16,3
Robert Fleming,74564199702025944,33,6,1
Robert Franklin,34228196509016187,37,35,1
Robert Freeman,79615198507216897,21,14,5
Robert Frey,12930193806078028,3,4,3
Robert Frija,81989195207138111,11,5,2
Robert Frith,63181197711224692,40,41,1
Robert Gallman,76849195712095114,14,29,3
Robert Garrett,33550200808243443,15,2,1
Robert Garza,19882195501288777,17,20,3
Robert Gasiewski,60438194410241042,43,55,6
Robert Gingues,56806197805284118,64,41,2
Robert Glenn,50226198712088241,34,13,1
Robert Goeller,50317201612086048,42,14,5
Robert Goon,97941197501029683,14,42,3
Robert Goree,78371197602055470,29,34,1
Robert Graciano,77165194106255623,38,37,3
Robert Green,69927200504146326,33,42,1
Robert Gundlach,30066195305193096,2,43,2
Robert Guzzi,95706196801212229,57,15,2
Robert Hall,99401199502217812,56,38,6
Robert Hardwick,88770195012189957,31,54,6
Robert Harris,43907201111298239,29,48,3
Robert Heling,48683195212095401,14,42,5
Robert Helle,46774197712313587,60,45,4
Robert Henry,38853199108315610,42,51,6
Robert Herrmann,81275194911196508,45,9,6
Robert Herrmann,84810195612158025,57,37,6
Robert Hill,13916199211236680,38,56,6
Robert Hinman,70945196603099470,48,26,5
Robert Holder,66140193805274303,37,60,5
Robert Holloway,50650195901179842,36,24,6
Robert Hornbrook,12180199205142996,12,6,5
Robert Hosey,64403193511134299,22,40,1
Robert Hudkins,21169195706127922,12,29,4
Robert Hull,94480197309243284,38,27,5
Robert Ikehara,77992194412161024,19,20,2
Robert Iwanowski,73688195810164030,20,35,2
Robert Jackson,12825197711239399,47,59,5
Robert Jacobs,97814202004035228,48,44,2
Robert Johnson,32790201809226007,1,46,3
Robert Jones,40936198807284279,10,10,6
Robert Jones,21325200411273534,42,35,4
Robert Karpinen,62243198806293385,44,42,3
Robert Keaton,13855194606084516,25,33,6
Robert Keller,37902195906281196,26,36,2
Robert Kendrick,27234194806228091,9,31,6
Robert Khauv,55286193906189577,21,9,5
Robert Kina,32026194706291840,29,48,4
Robert Kitchen,54258200001089350,56,37,2
Robert Kline,41102201711132452,20,8,6
Robert Knapp,49936201610076196,64,18,2
Robert Knepp,57474200301214009,40,15,3
Robert Knight,27551193211201147,11,31,1
Robert Koerner,98014196308218161,4,32,1
Robert Lamp,20348198112142520,2,18,6
Robert Landers,20121197304032502,55,27,4
Robert Lee,80268196002229667,28,20,5
Robert Lefeber,93756201712266465,21,50,2
Robert Lehman,79001195611096234,37,45,2
Robert Lenderman,11623194008086626,61,30,2
Robert Lewis,51052200406144514,48,28,1
Robert Lia,51517199108308917,49,14,5
Robert Liebsch,55561197509209757,32,49,2
Robert Lindley,30578193208223417,21,8,2
Robert Ling,95610195412124284,8,26,3
Robert Lingbeek,59800195303016647,6,50,3
Robert Lockhart,86167198508048949,23,21,2
Robert Lollar,89249196305014855,4,1,5
Robert Long,27983194803259380,49,27,1
Robert Lopez,30187193910303409,57,17,2
Robert Lopez,88759200008176191,32,1,1
Robert Lovelace,19098194407058680,39,52,6
Robert Lowe,41764194008037999,22,30,4
Robert Lower,42746194406061999,57,1,1
Robert Macmillan,82322199703314002,61,57,2
Robert Mannino,97362193112043909,12,16,6
Robert Markham,86998194603042591,31,32,6
Robert Martin,20070200008037359,52,18,2
Robert Masi,41572194407189223,49,2,6
Robert Massey,67925199002238946,54,3,2
Robert Mcbride,69096197709027077,32,37,1
Robert Mccune,33206196310096919,35,51,4
Robert Mcgee,73319201405239094,47,34,2
Robert Mclaughlin,74328198205272950,37,21,5
Robert Mcneill,54311195703315499,37,10,1
Robert Mcquaig,83512197005286643,23,42,3
Robert Meade,95640193708125506,26,7,4
Robert Melanson,55339193007095986,33,1,2
Robert Melendez,26063200001262389,5,43,2
Robert Meyer,23552194307283383,38,36,3
Robert Meyerson,52193195102153499,3,7,3
Robert Miles,54976198411136199,12,32,6
Robert Mischke,60120193811103710,29,22,1
Robert Molina,92941194408261147,36,16,1
Robert Monroe,45758196307197404,54,13,6
Robert Montes,33336199709234008,44,2,5
Robert Moore,64779195011064122,37,57,3
Robert Morgan,55622201811247025,25,17,4
Robert Morgan,68003199612199144,24,13,3
Robert Muni,69183199705143412,8,8,3
Robert Murray,43919194210153233,45,37,3
Robert Nadeau,31599200111165637,33,17,1
Robert Neel,19925194010209127,1,59,5
Robert Nelsen,66436199401119585,9,1,3
Robert Neubauer,80877197804219765,17,10,5
Robert Nguy,53585200607276085,25,32,2
Robert Nguyen,84669197712223883,32,25,3
Robert Nichol,91509200203221635,8,38,1
Robert Norman,60763197110155024,58,54,3
Robert Norris,25563199101272449,22,43,2
Robert Olea,24637201112013458,20,40,2
Robert Osborn,53524200704099474,10,23,3
Robert Ota,76956201208084747,7,10,5
Robert Otterson,79734201806163454,1,38,1
Robert Owen,51337194404146264,5,61,5
Robert Owens,67745195909264116,39,17,2
Robert Page,54508198103287438,26,36,1
Robert Pallazzo,60036198405141867,47,45,3
Robert Parks,11963196105292718,29,40,1
Robert Parris,99200193909256695,33,5,2
Robert Perez,39908199805123542,34,41,5
Robert Perkins,91823193202062864,5,31,1
Robert Petter,33357198705279138,31,29,6
Robert Phan,45583194510071477,3,35,2
Robert Phillips,53874201204219581,21,35,3
Robert Phillips,18049197307204364,48,16,2
Robert Potter,56460195506022472,12,17,1
Robert Powell,91043196402049951,11,8,5
Robert Poyner,45029201410039938,17,6,3
Robert Presson,61792198901248772,23,47,5
Robert Puentes,30436199010272814,32,20,2
Robert Ramirez,70477198802026219,37,35,4
Robert Ratcliff,30571194812029923,23,23,4
Robert Ratliff,72930200704074995,14,55,4
Robert Ray,72046194503098885,3,20,6
Robert Reed,44991194504057073,29,39,2
Robert Reiley,30138198907167760,61,20,4
Robert Reyes,84274197008126067,54,22,3
Robert Richardson,90898199109116901,15,27,3
Robert Rieser,68923201405097751,36,8,1
Robert Ristau,25969198102246135,4,35,4
Robert Roberts,88402197109058962,55,16,3
Robert Roberts,75403196801256992,41,44,2
Robert Robinson,35694198712076903,39,26,4
Robert Robinson,44333194012051013,3,29,4
Robert Robinson,52201194705219329,47,42,4
Robert Rodriguez,11847198903196570,23,22,6
Robert Rollins,41950194205032487,13,51,6
Robert Routzahn,57065198310257714,6,24,1
Robert Saraf,24997194909116043,57,11,3
Robert Sarmiento,88217198410295402,20,41,4
Robert Satterwhite,56403196605047222,49,25,4
Robert Seaman,87441201409161775,52,64,4
Robert Sellman,10543198712312064,15,54,6
Robert Servoss,61481200910196185,1,47,6
Robert Shafer,40879194804036924,46,7,3
Robert Shaw,84756199401101374,43,43,4
Robert Sheley,94921201004081968,35,5,4
Robert Shelstad,36898196608206078,60,51,6
Robert Shelton,59919200503275708,12,40,2
Robert Sims,42120198812219194,9,29,2
Robert Skipper,95268196607314685,23,33,3
Robert Skowronek,66488201307289158,60,25,2
Robert Smith,32787196708039923,39,37,5
Robert Smith,78461196605092236,19,24,2
Robert Smith,45142193504139379,56,49,6
Robert Smith,43654195101303257,5,49,6
Robert Sonnier,27888200412205260,30,23,1
Robert Sosa,16078194203187333,60,10,6
Robert Sova,13292195911116740,11,34,3
Robert Sparkman,73780199706185691,41,5,1
Robert Stafford,69891196006052211,7,8,5
Robert Sterlace,20643193807181318,8,24,2
Robert Stevens,13173196708095935,7,43,4
Robert Stillman,94956200305253226,57,53,3
Robert Strickland,26841197805178095,59,39,3
Robert Stringham,88797199309025847,30,20,4
Robert Stuart,80152201805222832,51,9,2
Robert Sullivan,41514196312178642,38,4,6
Robert Sunderman,56464195203021559,4,35,1
Robert Sundermeyer,45195201105158719,58,10,6
Robert Swanson,77190198210156650,62,59,4
Robert Sweeney,78880197708096309,6,47,5
Robert Sykes,10319194406134808,19,29,6
Robert Tarlow,41911198406277997,62,16,3
Robert Taylor,38854193406212854,32,56,6
Robert Thomson,86950201310219730,31,57,4
Robert Toca,44617194003205898,63,6,2
Robert Trejo,93114196311303986,51,1,3
Robert Valdez,75880195205095796,30,11,1
Robert Valsin,59574197805171119,2,49,3
Robert Vanderloo,45939198206116271,25,31,6
Robert Vann,33757194707234039,37,26,3
Robert Veit,89224196411203215,11,25,2
Robert Vidrine,14825201811267299,16,34,4
Robert Vincent,53165193506276956,15,46,5
Robert Wahba,19946193307299923,26,53,3
Robert Walz,90909198009117040,12,8,5
Robert Warner,33593199902277568,38,23,3
Robert Warren,95360201307034260,45,17,2
Robert Waters,55825201008206495,55,41,3
Robert Watkins,98006195605089001,54,15,6
Robert Wells,41338199812034685,40,31,2
Robert Wells,18662196011288284,36,6,2
