Name,id_Number,gender,height_cm,weight_kg
Nicole Carriere,17523201405198591,Male,185,89
Nicole Casali,30707198108043073,Female,151,87
Nicole Ceovantes,23592201112018731,Male,185,45
Nicole Ceovantes,23474200209208954,Male,179,60
Nicole Dean,79696192608251699,Male,214,119
Nicole Dean,13946195210098062,Female,158,99
Nicole Donohoe,16727194311154618,Female,153,108
Nicole Estrada,96301200709142686,Male,154,68
Nicole Flurry,12927201002277653,Female,171,56
Nicole Hammond,70619193004157165,Female,154,67
Nicole Hearne,81585193102159653,Male,217,58
Nicole Holmes,18774200009246365,Male,164,85
Nicole Luke,92812195201188083,Male,205,77
Nicole Luke,35574200901104232,Male,174,111
Nicole Mckee,10191196702157523,Male,199,79
Nicole Millan,42645196704049717,Male,162,97
Nicole Olson,49606194403239276,Female,174,61
Nicole Perez,30114200905264144,Female,158,47
Nicole Queen,89871199711125345,Male,151,102
Nicole Scott,80072199405015741,Female,215,118
Nicole Shirley,78788200810132557,Male,216,100
Nicole Trible,27293197803069768,Male,202,76
Nicole Uribe,30203193708031223,Male,173,96
Nicole Waller,75264201704037279,Male,173,53
Nicole Washington,88468194703313042,Male,200,54
Nicole Wyant,33062193809214853,Female,192,88
Nicolle Schneider,15363201804133005,Female,173,78
Nieves Mccartney,49340195510021828,Female,203,109
Nigel Williams,20050195510184981,Female,219,72
Nikki Gerald,92979193811045459,Male,181,61
Nikki Russell,82440200303101993,Male,189,48
Nila Cole,47874196605245333,Male,165,116
Nila Mills,33267194206265007,Female,219,59
Nilda Boyer,23868197310037983,Male,214,47
Nina Bueckers,32775193403255587,Female,179,46
Nina Duran,97357193101028790,Male,153,55
Nina Field,43310196507223976,Male,165,51
Nina Field,85115201910189853,Female,160,87
Nina Groover,73947197204204223,Male,175,106
Nina Groover,87065201508191754,Male,166,53
Nina Melton,35840195810133194,Female,182,87
Nina Rice,74151198812148951,Male,194,97
Nina Santini,95821193603139107,Male,191,101
Nina Wallace,87215200311065938,Female,194,52
Nita Webb,57550195203062445,Male,182,87
Noah Billingsley,53563198901199655,Male,185,102
Noah Cantley,61004196003181914,Female,169,61
Noah Cantley,44304198803035052,Male,180,88
Noah Clerk,69491194811151354,Male,217,116
Noah Gonzales,94605197504106232,Female,153,80
Noel Marquez,72575198702145237,Female,189,86
Noel Mixon,32069200601133131,Male,198,98
Noel Shrader,48340197709182620,Female,185,58
Noel Taylor,34385199902063686,Female,208,103
Noemi Pikula,41010198212014547,Female,194,69
Nolan Toon,94456195203045955,Female,171,108
Nona Curtis,59573200603212216,Female,216,68
Nona Turner,55420199402211444,Male,207,78
Nora Beasley,48470199602249800,Female,182,46
Nora Bland,14219194512318957,Female,176,80
Nora Copeland,30759196203128209,Male,198,78
Nora Copeland,48421193805266401,Male,158,99
Nora Davis,93546195405137849,Female,152,64
Nora Fulcher,62931196808052446,Male,203,100
Nora Harden,35511196606045273,Female,198,88
Nora Rose,16048194012198982,Male,167,52
Nora Tiner,48688195209137253,Female,158,52
Norbert Murphy,57003193712104751,Female,211,63
Norbert Sullivan,92263193405273005,Male,174,56
Norberto Harrelson,26476196508084606,Female,167,66
Norene Landrum,85077200802263265,Male,177,74
Noriko Galassi,80757198510306559,Male,164,64
Norma Barnett,70098196301242649,Female,162,53
Norma Blanchard,95431194605128006,Female,150,49
Norma Blanchard,11724196007027793,Male,175,116
Norma Bond,92453200104093050,Male,204,63
Norma Calzada,30466195802169520,Male,164,62
Norma Carlson,70415198901258671,Male,160,114
Norma Church,32120194405029719,Male,201,71
Norma Conley,70754199910193318,Male,207,93
Norma Cutting,61650197102106280,Female,177,117
Norma Davis,53562200410195693,Male,156,89
Norma Davis,75260201407063891,Male,196,119
Norma Dilley,64518198407157882,Male,213,91
Norma Donovan,37531200812069244,Male,158,118
Norma Embree,60689193202145781,Male,160,71
Norma Embree,44532198101242965,Female,214,76
Norma Ferro,89360201107037569,Male,150,74
Norma Ferro,96025201710299067,Male,186,56
Norma Fralin,94048196603262404,Female,195,68
Norma Garland,88262199407312923,Female,179,117
Norma Gleaton,68100198008178280,Female,194,61
Norma Grover,97979194408041511,Male,151,114
Norma Kenkel,60434193402032348,Male,172,85
Norma Lipson,75475193002121754,Male,196,83
Norma Lopez,28086196301107939,Male,167,59
Norma Matthews,49652201601105231,Female,169,71
Norma Pagan,18084197204116047,Female,214,45
Norma Rogers,69599194305257551,Male,158,112
Norma Tedeschi,66084195601167708,Male,158,114
Norma Traub,54844199310089537,Female,193,77
Norma Wilson,80663193605155726,Female,218,74
Norma Wilson,83552196505287242,Female,169,84
Norma Wood,29083195701019143,Male,202,108
Norma Wood,20084196011118388,Female,165,104
Norman Askins,40735193503225537,Female,185,94
Norman Creasy,55840196410068304,Male,167,109
Norman Curl,78445200503069864,Female,215,76
Norman Delisa,96905197001241696,Female,154,88
Norman Fortney,16155195104035353,Male,212,111
Norman Johnson,68714193401222257,Female,217,86
Norman Kessinger,91425200206273443,Female,155,80
Norman Mcaninch,80451197911149692,Male,151,77
Norman Mondragon,92959199906241420,Female,183,57
Norman Moore,86785199306134772,Female,193,104
Norman Pemberton,97441196205277057,Male,191,92
Norman Pollard,93686200310067036,Female,171,113
Norman Raby,31373200211129980,Male,204,83
Norman Raby,41889195805205668,Male,157,68
Norman Robinson,62161199701198556,Male,171,51
Norman Saxton,35663201106179915,Male,190,117
Norman Stewart,63202192106129528,Female,200,73
Norman Ware,50509193404176073,Female,181,85
Norris Rusch,95600198511044000,Male,156,104
Norris Rusch,76882194303031389,Male,196,111
Norris Tucker,28803201610151808,Male,158,59
Nydia Pellegrini,40654192807098869,Male,206,58
Octavia Solis,74504201212178031,Male,189,102
Odell Mccardle,38758194903074213,Male,174,109
Odessa Anderson,98297196111108612,Female,166,114
Odessa Boyd,10775192901119314,Female,177,52
Odessa Montalto,74094196502236974,Female,159,86
Ofelia Baker,32880200012273054,Male,198,79
Ok Champlin,28301199512166254,Male,199,56
Ola Edwards,28542198902186689,Male,217,73
Ola Kirkpatrick,63625194405204543,Female,212,107
Ola Steger,10517195206115928,Female,212,72
Ola Wadsworth,19007200712069445,Male,154,61
Oleta Gainer,56530193107139492,Male,211,79
Oleta Perez,64361201902283061,Female,195,67
Olevia Young,59608198206156394,Male,160,115
Olga Alger,89973199907047111,Male,171,71
Olga Alger,13121195109097796,Female,193,103
Olga Downs,79228193711052962,Male,208,87
Olga Facteau,60873199107095797,Male,206,62
Olga Morris,61642198209212262,Male,154,92
Olga Murch,78795194607279906,Female,219,96
Olga Rosenberg,57728194202024919,Male,205,88
Olga Stoddard,26591194206044526,Female,190,111
Olga Turner,48851192904294778,Male,159,112
Oliva Feldman,47479200402299966,Male,167,102
Olive Carter,61060197404061614,Male,150,76
Olive Carter,38925197912206224,Female,177,84
Olive Clemens,71534199110214231,Female,194,102
Olive Okane,23061197001111313,Male,172,63
Olive Pulaski,65215195105067106,Female,212,70
Oliver Ellington,92161192502167047,Female,198,60
Oliver Marchand,20648200408161571,Male,179,115
Oliver Radke,94522197702191115,Female,152,116
Oliver Roughton,11893202005147470,Male,164,62
Oliver Roughton,95840199201075124,Male,196,69
Oliver Toller,23419194207143792,Female,165,78
Olivia Quinn,97293193706256150,Female,175,105
Olivia Vasquez,97493201905207040,Female,177,69
Ollie Bloch,44175193809274849,Female,201,70
Ollie Gagner,66181194912031814,Female,153,83
Ollie Gagner,58845200604243235,Female,189,92
Ollie Johnson,35649194610079008,Female,190,88
Ollie Tolson,79211200103315955,Male,212,68
Ollie Trask,66841196804231446,Female,162,76
Oma Remmers,80460197211247336,Male,213,61
Omar Davenport,95821199107207097,Male,192,77
Omar Markey,29260194604078193,Female,187,92
Omar Mills,29736193903101769,Male,154,93
Omar Whitton,17007198605035220,Female,172,117
Opal Brink,46687199508109454,Male,212,106
Opal Davenport,52811193706076185,Female,160,46
Opal Jacobsen,40457200401273317,Female,156,46
Opal Jacobsen,55865197301028317,Female,210,89
Opal Jetton,33637199207047016,Female,199,91
Opal Pearson,21149201205223721,Female,213,118
Opal Pearson,66099198106285577,Male,197,78
Ora Ferguson,30650200412202816,Female,190,94
Ora Thruman,47731198301239457,Male,199,68
Oralia Becker,57576201103307283,Male,213,77
Oralia Richard,93328196411258231,Male,188,72
Oretha Halton,93813201503109073,Female,188,85
Orlando Auten,20996196205205134,Male,164,89
Orlando Black,67388195601275467,Female,203,46
Orlando Morse,35990201605093108,Female,159,103
Orlando Smith,42540199412269084,Female,157,83
Orval Hensley,15269195801015803,Female,214,87
Orville Williams,46330200008291325,Female,216,114
Oscar Daugherty,51144197712183223,Male,152,51
Oscar Fox,28636194403248427,Female,187,87
Oscar Gifford,90569200203055252,Male,176,76
Oscar Lewis,23547193105112160,Male,152,51
Oscar Mccray,17302200507205579,Female,152,78
Oscar Mcdermond,25483199510024844,Male,186,97
Oscar Mcdermond,53843193304251544,Female,195,117
Oscar Mcgill,73901193505293523,Female,190,114
Oscar Newark,23629197206068356,Female,195,76
Oscar Patterson,39016193504034072,Male,170,46
Oscar Scavone,82063199007238345,Female,168,73
Oscar Smith,39669192909037675,Female,166,66
Osvaldo Maranto,32465201903212459,Male,189,90
Oswaldo Krupa,80707199604287395,Male,202,108
Otis Conde,14506195012098752,Female,190,106
Otis Davis,46001200004243226,Female,217,107
Otis Fuller,33639195610065679,Male,166,60
Otis Hunter,68495199508231073,Male,210,86
Otis Mccoy,60294199708192664,Male,175,53
Otis Stokes,97794199712164630,Female,191,80
Otis Vahle,58852200205141890,Male,192,53
Otto Clyburn,97596196210013260,Male,184,84
Otto Martinez,53142192302036253,Female,193,68
Owen Blumenthal,18124197407109587,Female,192,102
Owen Blumenthal,22512193607252965,Male,163,69
Owen Johnson,59026200412255276,Female,203,48
Owen Miller,87216197006136842,Female,171,63
Pa Gates,80493194304072233,Female,200,86
Pablo Bridwell,13136195002183263,Female,172,66
Pablo Gregory,76757201311088756,Male,193,94
Pablo Ortiz,76024197003118188,Female,167,99
Pablo Scudder,32580197107308228,Female,165,75
Pablo Scudder,87775193909124531,Female,176,67
Paige Findley,43929201010116733,Male,186,113
Paige Pate,15140195009044194,Male,203,106
Paige Pate,27288201511164913,Female,208,114
Pam Crump,76355201808087200,Male,182,84
Pam Hutto,36610197605154842,Female,173,62
Pam Kollross,16570199112013298,Male,199,57
Pam Liv,78753195310167645,Female,170,74
Pam Solomon,55298197308239314,Male,174,105
Pamela Albertson,54071194701257309,Female,185,113
Pamela Auton,75540201806145629,Female,161,102
Pamela Baley,15212197504028863,Female,154,74
Pamela Blessing,74773200206116349,Male,198,119
Pamela Broadway,15340193404175605,Male,190,84
Pamela Brown,53396198307163391,Female,193,48
Pamela Brown,23558199004137567,Male,218,119
Pamela Brucker,75618201704095917,Female,186,93
Pamela Cahill,86476196002146675,Male,152,64
Pamela Calvo,36968197912013246,Female,184,57
Pamela Carney,46989198208085408,Male,179,63
Pamela Carroll,95011193605119021,Female,164,92
Pamela Chatman,90177196502138567,Male,171,116
Pamela Copas,22990195508174207,Male,214,105
Pamela Daly,69649200910147874,Female,175,91
Pamela Darling,31465198310094566,Male,177,64
Pamela Dozier,27571201903206128,Female,156,81
Pamela Fix,29395197801018841,Female,201,86
Pamela Floto,35656199603056625,Male,185,61
Pamela Frank,93837196204111477,Male,199,96
Pamela Gibbs,51970197210064657,Male,178,62
Pamela Giorgi,28243197406151469,Female,167,62
Pamela Harmon,82386199906142122,Male,219,84
Pamela Horner,79225200810204471,Female,156,72
Pamela Hudson,46104197612255945,Female,168,57
Pamela John,15204198602268217,Female,174,100
Pamela John,24612199803158487,Male,167,109
Pamela Jones,72278193712272938,Female,167,117
Pamela Kaye,53168193905181170,Female,175,112
Pamela Kim,96950198903269644,Female,213,70
Pamela Kim,87976198202108947,Female,206,91
Pamela Lewis,23038193611091549,Female,195,57
Pamela Madrid,99579201303059574,Male,187,95
Pamela Moore,19267195210139145,Male,154,112
Pamela Morin,82059194501242291,Female,178,96
Pamela Odum,42217201311239329,Female,194,55
Pamela Parker,25759195809182845,Female,218,53
Pamela Paterson,21412201311209555,Male,190,100
Pamela Paul,79596196010252864,Male,165,51
Pamela Pefferkorn,51725200003053414,Male,165,82
Pamela Phillips,49303200408191663,Female,208,52
Pamela Phillips,73482196908151473,Male,156,98
Pamela Rye,43837199003307934,Male,194,81
Pamela Smith,95881199902033009,Female,165,109
Pamela Smith,77235196903218803,Male,206,81
Pamela Smith,84369198009232177,Male,188,109
Pamela Smith,40751197912265308,Male,192,52
Pamela Swanner,26509195610248851,Female,190,50
Pamela Tanner,55000200711023953,Female,193,81
Pamela Valle,96759194211159469,Female,194,101
Pamela Vasmadjides,45538199806202025,Male,164,92
Pamela Vasmadjides,48361200804089894,Male,201,115
Pamela Vela,86511197108065381,Female,157,56
Pamela Vinson,22503194105312923,Female,168,64
Pamela Wilson,99049201809264702,Female,171,46
Pamela Woolley,94782197403251771,Male,206,98
Pamila Hennessy,60587195807287648,Female,191,65
Pansy Zirkle,66769201403304552,Female,167,48
Paola Hughes,13031195606234643,Male,175,114
Pasquale Kleinpeter,12720194508071203,Female,200,114
Pasquale Watkins,80334198008268096,Male,197,76
Pat Cho,28112201002219407,Female,151,80
Pat Graham,65616197201277590,Male,159,67
Pat Hebert,69980195412055449,Male,177,81
Pat Lowe,35137200704126314,Male,219,97
Pat Russell,68407200510071327,Male,197,81
Pat Wells,20113197911095821,Male,174,100
Pat Yandell,71717199210038321,Female,158,119
Patrica Mccune,88480194610082757,Female,153,101
Patrica Montgomery,64880197704066526,Male,178,63
Patrica Walker,86133193904051928,Female,155,45
Patrice Madison,59944199002248712,Male,207,90
Patricia Allen,56437201309091760,Male,216,45
Patricia Anderson,42055193402116885,Male,176,119
Patricia Anderson,11656193701046398,Female,190,97
Patricia Arzola,60231193604309501,Male,181,88
Patricia Bailey,33377199210013267,Male,175,105
Patricia Baisch,62188195111163226,Female,173,65
Patricia Beaudoin,57593197401041556,Female,171,97
Patricia Bennett,43031195905246082,Male,214,107
Patricia Bickers,21354199605059207,Female,208,52
Patricia Binion,89777193006173840,Female,165,96
Patricia Bohl,35669195603043473,Female,192,45
Patricia Bohnet,27879201501194636,Female,166,106
Patricia Brake,56111196505188979,Male,185,81
Patricia Brown,73549201004132088,Female,154,97
Patricia Brzozowski,20846193908195924,Male,200,52
Patricia Burgos,78724200708166638,Female,207,48
Patricia Buser,58409198210034932,Male,215,49
Patricia Buser,11719193302038879,Male,153,62
Patricia Canon,86156194701302634,Female,182,62
Patricia Canon,25183194304106351,Female,174,55
Patricia Cantrell,10719198107235871,Male,173,48
Patricia Carter,22789199312046271,Female,203,46
Patricia Castellanos,52224194902272767,Male,175,106
Patricia Christensen,75590199201075147,Female,204,103
Patricia Clymer,42783199206251610,Male,150,74
Patricia Cole,72250198803083186,Male,207,74
Patricia Cole,61412193411098535,Male,218,96
Patricia Collett,93870201102276181,Male,178,73
Patricia Colvard,42769194608059128,Male,161,102
Patricia Cook,85972198708107526,Female,209,94
Patricia Cox,38147193401211127,Male,217,113
Patricia Craghead,65344195602269991,Female,212,49
Patricia Denham,24834198309306820,Male,215,78
Patricia Doiron,85809199411253399,Female,177,87
Patricia Dougherty,26703195211087198,Female,218,69
Patricia Douglas,67702197603157606,Female,162,93
Patricia Dykstra,28180193202267580,Female,207,49
Patricia Ellis,88774201302034682,Female,154,98
Patricia Ellis,34745193711165067,Female,208,103
Patricia Fallon,47711198003169694,Female,217,81
Patricia Ferris,18045193604168591,Female,186,101
Patricia Field,28159200801031917,Male,206,111
Patricia Filip,56366197206016756,Male,212,112
Patricia Fino,70095195302276213,Female,215,61
Patricia Fino,99741192603211537,Female,174,102
Patricia Floyd,29636194307236241,Male,191,93
Patricia Floyd,19633198511086702,Male,175,113
Patricia Garay,62200196204152586,Male,169,50
Patricia Garner,59459199312112722,Female,161,101
Patricia Garnica,39898194601157870,Female,213,54
Patricia Gilbert,50557193307138060,Female,180,96
Patricia Gottschalk,48806200110183878,Female,191,70
Patricia Gramc,63986195604302571,Female,213,71
Patricia Griggs,33079196905257307,Female,154,75
Patricia Guzman,68508200910055519,Male,164,50
Patricia Haddock,10114196610224585,Male,190,60
Patricia Haddock,30103194505224120,Female,171,116
Patricia Hagee,63672198907071980,Male,188,90
Patricia Harbin,97554198305061529,Male,184,110
Patricia Harris,49385200408216521,Male,203,85
Patricia Hazelrigg,21907198909144520,Male,172,65
Patricia Henson,53761192009278830,Male,161,74
Patricia Hernandez,42662193509242556,Male,183,65
Patricia Herrera,56797193411231545,Male,173,103
Patricia Hines,19102193606301395,Male,208,46
Patricia Hotchkiss,44949194805018344,Female,157,97
Patricia Hudak,27140198007225665,Female,169,66
Patricia Hudson,62529199810226172,Female,196,57
Patricia Irwin,92726200001264477,Female,197,104
Patricia Jalbert,89355193009065357,Male,210,57
